x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-124.51666666666667,49.7,345,TEXADA ISLAND A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,494200000,-1243100000,PST,96.90,1048140,,,N/A,E,1,6,,,,,1960-01-01 00:00:00,1993-12-31 00:00:00,,,1960-06-01 00:00:00,1993-12-31 00:00:00,1960-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-123.13333333333334,49.61666666666667,346,TUNNEL CAMP,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,493700000,-1230800000,PST,670.60,1048310,,,N/A,G,1,8,,,,,1924-01-01 00:00:00,1974-12-01 00:00:00,,,1924-01-01 00:00:00,1974-10-31 00:00:00,1924-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-124.81666666666666,50.25,347,WEST REDONDA ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,501500000,-1244900000,PST,4.90,1048816,,,N/A,G,1,9,,,,,1983-01-01 00:00:00,1984-12-01 00:00:00,,,1983-09-01 00:00:00,1984-01-31 00:00:00,1983-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
-122.95483333333334,50.12888916666667,348,WHISTLER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,500744001,-1225717400,PST,657.80,1048898,WAE,,Aviation-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1976-01-01 00:00:00,2024-10-05 00:00:00,1983-01-01 07:00:00,2014-05-01 09:00:00,1976-11-01 00:00:00,2024-10-05 00:00:00,1976-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-123.25565277777778,49.664631944444444,349,WOODFIBRE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,493952675,-1231520350,PST,3.50,1048974,,,Climate-Staffed,C,1,4,,,,,1960-01-01 00:00:00,2006-02-28 00:00:00,,,1960-04-01 00:00:00,2006-02-28 00:00:00,1960-01-01 00:00:00,2006-02-01 00:00:00,Y,N,N
-123.31666666666666,49.68333333333333,350,WOODFIBRE HENRIETTA LK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,494100000,-1231900000,PST,869.00,1048975,,,N/A,G,1,8,,,,,1978-01-01 00:00:00,1980-12-01 00:00:00,,,1978-08-01 00:00:00,1980-05-31 00:00:00,1978-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
-132.29916666666668,53.763666666666666,351,SEWALL MASSET INLET,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,534549200,-1321757000,PST,3.00,105PA91,,,Climate-Staffed,D,1,5,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1974-01-01 00:00:00,2017-05-31 00:00:00,,,1974-07-01 00:00:00,2017-05-31 00:00:00,1974-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-131.01666666666668,51.93333333333333,352,CAPE ST JAMES,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,515600000,-1310100000,PST,92.00,1051350,,,Climate-Auto,C,1,4,,,,,1925-01-01 00:00:00,1998-04-30 00:00:00,1953-01-01 04:00:00,1992-08-31 23:00:00,1925-08-01 00:00:00,1998-04-30 00:00:00,1925-01-01 00:00:00,1998-04-01 00:00:00,Y,N,Y
-132.13333333333333,53.5,353,CINOLA MINE SITE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,533000000,-1320800000,PST,75.90,1051630,,,N/A,G,1,9,,,,,1980-01-01 00:00:00,1982-03-31 00:00:00,,,1980-04-01 00:00:00,1982-03-31 00:00:00,1980-01-01 00:00:00,1981-12-01 00:00:00,Y,N,N
-131.93333333333334,53.36666666666667,354,DEAD TREE POINT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,532200000,-1315600000,PST,14.30,1052310,,,N/A,,1,9,,,,,1939-01-01 00:00:00,1958-12-01 00:00:00,,,1939-02-01 00:00:00,1958-01-31 00:00:00,1939-01-01 00:00:00,1958-12-01 00:00:00,Y,N,N
-132.73333333333332,53.86666666666667,355,EDEN LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,535200000,-1324400000,PST,42.70,1052639,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1974-12-01 00:00:00,,,1973-06-01 00:00:00,1974-05-31 00:00:00,1973-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-131.11666666666667,52.28333333333333,356,IKEDA BAY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,521700000,-1310700000,PST,1.50,1053645,,,N/A,,1,9,,,,,1908-01-01 00:00:00,1920-12-01 00:00:00,,,1908-07-01 00:00:00,1920-08-31 00:00:00,1908-01-01 00:00:00,1920-12-01 00:00:00,Y,N,N
-131.96666666666667,54.03333333333333,357,MASSET TOW HILL,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540200000,-1315800000,PST,2.10,1054RKF,,,N/A,G,1,8,,,,,1981-01-01 00:00:00,1986-12-01 00:00:00,,,1981-09-01 00:00:00,1986-05-31 00:00:00,1981-01-01 00:00:00,1986-12-01 00:00:00,Y,N,N
-133.05799972222223,54.25518,358,LANGARA,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,541518648,-1330328799,PST,42.70,1054500,WLA,71899,Climate-Staffed,A,1,1,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1936-01-01 00:00:00,2024-11-18 00:00:00,1954-01-01 01:00:00,2001-12-13 13:00:00,1936-07-01 00:00:00,2024-11-18 00:00:00,1936-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-132.06666666666666,54.03333333333333,359,MASSET CFS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540200000,-1320400000,PST,12.20,10549BN,,,N/A,F,1,7,,,,,1971-01-01 00:00:00,1981-12-01 00:00:00,,,1971-11-01 00:00:00,1981-02-28 00:00:00,1971-01-01 00:00:00,1981-12-01 00:00:00,Y,N,N
-132.11747222222223,54.02261111111111,360,MASSET AIRPORT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540121400,-1320702900,PST,5.80,1054920,ZMT,,Aviation-Staffed,G,1,8,,,,,1897-01-01 00:00:00,2014-08-07 10:00:00,2005-10-27 06:00:00,2014-08-07 10:00:00,1897-06-01 00:00:00,2008-06-30 00:00:00,1897-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-132.16666666666666,54.0,361,MASSET A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540000000,-1321000000,PST,12.80,1054925,,,N/A,,1,9,,,,,1944-01-01 00:00:00,2016-06-12 00:00:00,,,1944-10-01 00:00:00,2016-06-12 00:00:00,1944-01-01 00:00:00,1949-12-01 00:00:00,Y,N,N
-132.18333333333334,54.03333333333333,362,MASSET INDIAN DAY SCHOOL,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540200000,-1321100000,PST,12.20,1054926,,,N/A,,1,9,,,,,1965-01-01 00:00:00,1966-12-01 00:00:00,,,1965-09-01 00:00:00,1966-05-31 00:00:00,1965-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-132.05,53.05,363,PALLANT CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,530300000,-1320300000,PST,20.00,1055950,,,Climate-Staffed,D,1,5,,,,,1980-01-01 00:00:00,1998-07-31 00:00:00,,,1980-06-01 00:00:00,1998-07-31 00:00:00,1980-01-01 00:00:00,1998-07-01 00:00:00,Y,N,N
-132.18333333333334,53.68333333333333,364,PORT CLEMENTS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,534100000,-1321100000,MST,16.00,1056250,,,N/A,F,1,7,,,,,1967-01-01 00:00:00,1988-12-01 00:00:00,,,1967-01-01 00:00:00,1988-02-29 00:00:00,1967-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
-132.08333333333334,53.25,365,QUEEN CHARLOTTE CITY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,531500000,-1320500000,PST,12.00,1056590,,,Climate-Staffed,,1,9,,,,,1914-01-01 00:00:00,1948-12-31 00:00:00,,,1914-10-01 00:00:00,1948-12-31 00:00:00,1914-01-01 00:00:00,1948-12-01 00:00:00,Y,N,N
-132.41666666666666,53.3,366,RENNELL SOUND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,531800000,-1322500000,PST,3.00,1056742,,,N/A,G,1,9,,,,,1974-01-01 00:00:00,1975-12-01 00:00:00,,,1974-07-01 00:00:00,1975-11-30 00:00:00,1974-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-131.81305555555556,53.25388888888889,367,SANDSPIT A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,531514000,-1314847000,PST,6.40,1057050,YZP,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1945-01-01 00:00:00,2017-03-30 00:00:00,1953-01-01 00:00:00,2005-01-19 18:00:00,1945-09-01 00:00:00,2017-03-30 00:00:00,1945-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-131.98333333333332,52.88333333333333,368,SEWELL INLET,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,525300000,-1315900000,PST,15.00,1057192,,,N/A,E,1,6,,,,,1973-01-01 00:00:00,1990-12-01 00:00:00,,,1973-07-01 00:00:00,1990-03-31 00:00:00,1973-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-132.05,52.766666666666666,369,TASU SOUND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,524600000,-1320300000,PST,15.20,1058003,,,N/A,F,1,7,,,,,1963-01-01 00:00:00,1984-12-01 00:00:00,,,1963-01-01 00:00:00,1984-10-31 00:00:00,1963-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
-131.95,53.5,370,TLELL,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,533000000,-1315700000,PST,4.60,1058190,,,Climate-Staffed,A,1,1,,,,,1950-01-01 00:00:00,1999-01-31 00:00:00,,,1950-01-01 00:00:00,1999-01-31 00:00:00,1950-01-01 00:00:00,1999-01-01 00:00:00,Y,N,N
-125.7,50.483333333333334,371,FORWARD HARBOUR,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,502900000,-1254200000,PST,7.60,106C0C5,,,N/A,G,1,8,,,,,1975-01-01 00:00:00,1978-12-01 00:00:00,,,1975-07-01 00:00:00,1978-11-30 00:00:00,1975-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-128.43333333333334,54.583333333333336,372,TERRACE GOSSAN CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,543500000,-1282600000,PST,107.00,106H130,,,N/A,G,1,8,,,,,1983-01-01 00:00:00,1986-12-01 00:00:00,,,1983-08-01 00:00:00,1986-01-31 00:00:00,1983-01-01 00:00:00,1986-12-01 00:00:00,Y,N,N
-127.5,51.5,373,WADHAMS CDF,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,513000000,-1273000000,PST,6.10,106Q669,,,N/A,G,1,8,,,,,1967-01-01 00:00:00,1973-12-01 00:00:00,,,1967-06-01 00:00:00,1973-02-28 00:00:00,1967-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-127.8638611111111,51.60352777777778,374,ADDENBROKE ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,513612700,-1275149900,PST,21.30,1060080,WCZ,,Climate-Staffed,C,1,4,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1978-01-01 00:00:00,2024-11-18 00:00:00,1994-02-01 04:00:00,2001-12-13 13:00:00,1978-01-01 00:00:00,2024-11-18 00:00:00,1978-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-129.5,55.68333333333333,375,ALICE ARM,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,554100000,-1293000000,PST,314.20,1060330,,,N/A,,1,9,,,,,1948-01-01 00:00:00,1964-12-01 00:00:00,,,1948-01-01 00:00:00,1964-09-30 00:00:00,1948-01-01 00:00:00,1964-12-01 00:00:00,Y,N,N
-129.46666666666667,55.46666666666667,376,ALICE ARM,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,552800000,-1292800000,PST,1.50,1060331,,,N/A,G,1,8,,,,,1973-01-01 00:00:00,1978-12-01 00:00:00,,,1973-06-01 00:00:00,1978-09-30 00:00:00,1973-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-129.81666666666666,55.416666666666664,377,ANYOX,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,552500000,-1294900000,PST,112.80,1060446,,,N/A,,1,9,,,,,1916-01-01 00:00:00,1935-12-01 00:00:00,,,1916-05-01 00:00:00,1935-06-30 00:00:00,1916-01-01 00:00:00,1935-12-01 00:00:00,Y,N,N
-128.15,52.166666666666664,378,BELLA BELLA,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,521000000,-1280900000,PST,12.20,1060810,,,N/A,F,1,7,,,,,1933-01-01 00:00:00,1977-12-01 00:00:00,,,1933-04-01 00:00:00,1977-10-31 00:00:00,1933-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
-128.08333333333334,52.15,379,BELLA BELLA SHEARWATER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,520900000,-1280500000,PST,12.20,1060820,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1964-12-01 00:00:00,,,1960-04-01 00:00:00,1964-06-30 00:00:00,1960-01-01 00:00:00,1964-12-01 00:00:00,Y,N,N
-126.685,52.370555555555555,380,BELLA COOLA,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,522214000,-1264106000,PST,18.30,1060840,,,Climate-Staffed,A,1,1,,,,,1895-01-01 00:00:00,2002-10-31 00:00:00,,,1895-05-01 00:00:00,2002-10-31 00:00:00,1895-01-01 00:00:00,2002-10-01 00:00:00,Y,Y,N
-126.59583333333333,52.3875,381,BELLA COOLA A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,522315000,-1263545000,PST,35.70,1060841,YBD,71206,Aviation-Staffed,D,1,5,,,,,1983-01-01 00:00:00,2017-11-18 00:00:00,1983-02-01 07:00:00,2013-08-15 10:00:00,1983-02-01 00:00:00,2017-11-18 00:00:00,1983-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-126.81666666666666,52.36666666666667,382,BELLA COOLA BC HYDRO,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,522200000,-1264900000,PST,13.70,1060842,,,N/A,E,1,6,,,,,1961-01-01 00:00:00,1985-12-01 00:00:00,,,1961-08-01 00:00:00,1985-11-30 00:00:00,1961-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-128.52390833333334,52.64306944444444,383,BOAT BLUFF,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,523835050,-1283126070,PST,10.70,1060901,WZM,,Climate-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1974-01-01 00:00:00,2024-11-13 00:00:00,1994-02-01 04:00:00,2001-12-13 13:00:00,1974-06-01 00:00:00,2024-11-13 00:00:00,1974-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-130.63769444444443,53.49275,384,BONILLA ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,532933900,-1303815700,PST,16.20,1060902,WVB,,Climate-Staffed,A,1,1,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1960-01-01 00:00:00,2024-11-18 00:00:00,1994-02-01 07:00:00,2001-12-13 10:00:00,1960-04-01 00:00:00,2024-11-18 00:00:00,1960-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-128.7,53.15,385,BUTEDALE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,530900000,-1284200000,PST,15.20,1061210,,,N/A,G,1,8,,,,,1974-01-01 00:00:00,1978-12-01 00:00:00,,,1974-06-01 00:00:00,1978-04-30 00:00:00,1974-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-127.58333333333333,51.583333333333336,386,DAWSONS LANDING,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,513500000,-1273500000,PST,34.00,1062295,,,N/A,G,1,8,,,,,1973-01-01 00:00:00,1988-12-01 00:00:00,,,1973-05-01 00:00:00,1988-10-31 00:00:00,1973-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
-128.11222444444445,52.185000555555554,387,DRYAD POINT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,521106002,-1280644008,PST,3.50,1062544,WAU,,Climate-Staffed,C,1,4,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1977-01-01 00:00:00,2024-11-17 00:00:00,1994-02-01 04:00:00,2001-12-13 13:00:00,1977-11-01 00:00:00,2024-11-17 00:00:00,1977-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-126.31666666666666,50.6,388,EAST CRACROFT ISL,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,503600000,-1261900000,PST,14.00,1062593,,,N/A,F,1,7,,,,,1985-01-01 00:00:00,1995-04-30 00:00:00,,,1985-08-01 00:00:00,1995-04-30 00:00:00,1985-01-01 00:00:00,1995-04-01 00:00:00,Y,N,N
-127.83536111111111,51.24722222222222,389,EGG ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511450000,-1275007300,PST,14.00,1062646,WEM,,Climate-Staffed,A,1,1,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1965-01-01 00:00:00,2024-11-17 00:00:00,1969-12-31 16:00:00,2001-12-13 16:00:00,1965-12-01 00:00:00,2024-11-17 00:00:00,1965-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-129.68333333333334,53.05,390,ETHELDA BAY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,530300000,-1294100000,PST,9.60,1062745,,,N/A,D,1,5,,,,,1957-01-01 00:00:00,1994-04-06 05:27:00,1957-12-02 05:00:00,1994-04-06 05:27:00,1957-12-01 00:00:00,1991-05-31 00:00:00,1957-01-01 00:00:00,1991-11-01 00:00:00,Y,N,Y
-129.73333333333332,53.983333333333334,391,FALLS RIVER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,535900000,-1294400000,PST,18.00,1062790,,,N/A,D,1,5,,,,,1931-01-01 00:00:00,1992-12-01 00:00:00,,,1931-11-01 00:00:00,1992-10-31 00:00:00,1931-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-126.75,51.666666666666664,392,GENESEE RIVER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,514000000,-1264500000,PST,13.70,1063086,,,N/A,G,1,8,,,,,1971-01-01 00:00:00,1972-12-01 00:00:00,,,1971-05-01 00:00:00,1972-05-31 00:00:00,1971-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
-130.7080611111111,54.568616666666664,393,GREEN ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,543407020,-1304229020,PST,11.90,1063298,WNJ,,Climate-Staffed,C,1,4,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1970-01-01 13:00:00,2024-11-18 00:00:00,1970-01-01 13:00:00,2001-12-13 13:00:00,1978-10-01 00:00:00,2024-11-18 00:00:00,1978-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-129.25,53.416666666666664,394,HARTLEY BAY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,532500000,-1291500000,PST,2.00,1063339,,,Climate-Staffed,D,1,5,,,,,1973-01-01 00:00:00,1998-07-31 00:00:00,,,1973-12-01 00:00:00,1998-07-31 00:00:00,1973-01-01 00:00:00,1998-07-01 00:00:00,Y,N,N
-128.406675,52.269733333333335,395,IVORY ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,521611040,-1282424030,PST,9.80,1063690,WJG,,Climate-Staffed,E,1,6,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1948-01-01 00:00:00,2024-11-17 00:00:00,1994-02-01 04:00:00,2001-12-13 13:00:00,1948-08-01 00:00:00,2024-11-17 00:00:00,1948-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-127.94277777777778,53.56305555555556,396,KEMANO,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,533347000,-1275634000,PST,66.00,1064020,,,Climate-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1951-01-01 00:00:00,2024-11-18 00:00:00,,,1951-08-01 00:00:00,2024-11-18 00:00:00,1951-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-128.48333333333332,53.833333333333336,397,KILDALA,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,535000000,-1282900000,PST,30.50,1064138,,,Climate-Staffed,A,1,1,,,,,1966-01-01 00:00:00,2000-08-31 00:00:00,,,1966-05-01 00:00:00,2000-08-31 00:00:00,1966-01-01 00:00:00,2000-08-01 00:00:00,Y,N,N
-126.2,50.95,398,KINGCOME INLET,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,505700000,-1261200000,PST,1.50,1064227,,,N/A,E,1,6,,,,,1974-01-01 00:00:00,1985-12-01 00:00:00,,,1974-09-01 00:00:00,1985-10-31 00:00:00,1974-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-128.68333333333334,54.05,399,KITIMAT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540300000,-1284100000,PST,12.80,1064288,WKI,,Aviation-Staffed,E,1,6,,,,,1979-01-01 00:00:00,1994-12-01 00:00:00,1994-02-01 09:00:00,1994-05-20 15:00:00,1979-11-01 00:00:00,1994-04-30 00:00:00,1979-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-128.7,54.0,400,KITIMAT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540000000,-1284200000,PST,16.80,1064289,,,N/A,,1,9,,,,,1951-01-01 00:00:00,1966-12-01 00:00:00,,,1951-06-01 00:00:00,1966-07-31 00:00:00,1951-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-128.65,53.983333333333334,401,KITIMAT MISSION,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,535900000,-1283900000,PST,6.10,1064290,,,N/A,,1,9,,,,,1902-01-01 00:00:00,1948-12-01 00:00:00,,,1902-10-01 00:00:00,1948-05-31 00:00:00,1902-01-01 00:00:00,1948-12-01 00:00:00,Y,N,N
-128.63416666666666,54.05361111111111,402,KITIMAT TOWNSITE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540313000,-1283803000,PST,98.00,1064320,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1954-01-01 00:00:00,2022-08-31 00:00:00,,,1954-01-01 00:00:00,2022-08-31 00:00:00,1954-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-128.705,54.00972222222222,403,KITIMAT 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540035000,-1284218000,PST,16.80,1064321,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1966-01-01 00:00:00,2023-12-08 00:00:00,,,1966-02-01 00:00:00,2023-12-08 00:00:00,1966-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-128.64083333333335,54.06472222222222,404,KITIMAT 3,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540353000,-1283827000,PST,137.00,1064322,,,Climate-Staffed,E,1,6,,,,,1988-01-01 00:00:00,2013-01-18 00:00:00,,,1988-09-01 00:00:00,2013-01-18 00:00:00,1988-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-129.46666666666667,55.43333333333333,405,KITSAULT MINESITE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,552600000,-1292800000,PST,620.90,1064329,,,N/A,,1,9,,,,,1968-01-01 00:00:00,1969-12-01 00:00:00,,,1968-01-01 00:00:00,1969-10-31 00:00:00,1968-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-125.58333333333333,51.1,406,KNIGHT INLET,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,510600000,-1253500000,PST,9.10,1064375,,,N/A,,1,9,,,,,1962-01-01 00:00:00,1966-12-01 00:00:00,,,1962-07-01 00:00:00,1966-11-30 00:00:00,1962-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-128.5236111111111,54.395833333333336,407,LAKELSE LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,542345000,-1283125000,PST,76.00,1064497,,,Climate-Staffed,G,1,8,,,,,1967-01-01 00:00:00,1999-09-30 00:00:00,,,1967-11-01 00:00:00,1999-09-30 00:00:00,1967-01-01 00:00:00,1999-09-01 00:00:00,Y,N,N
-130.35,54.11666666666667,408,LAWYER ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540700000,-1302100000,PST,6.10,1064591,,,N/A,F,1,7,,,,,1978-01-01 00:00:00,1988-12-01 00:00:00,,,1978-09-01 00:00:00,1988-07-31 00:00:00,1978-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
-128.71944444444443,52.26166666666666,409,MCINNES ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,521542000,-1284310000,PST,25.90,1065010,WMS,71897,Climate-Staffed,A,1,1,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1954-01-01 00:00:00,2024-11-18 00:00:00,1955-01-01 10:00:00,2001-12-13 13:00:00,1954-02-01 00:00:00,2024-11-18 00:00:00,1954-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-129.75,55.0,410,MILL BAY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,550000000,-1294500000,PST,3.00,1065130,,,N/A,,1,9,,,,,1915-01-01 00:00:00,1959-12-01 00:00:00,,,1915-01-01 00:00:00,1959-03-31 00:00:00,1915-01-01 00:00:00,1959-12-01 00:00:00,Y,N,N
