x,y,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,TOTAL_SNOW,ID,MAX_TEMPERATURE,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,LOCAL_DATE,SPEED_MAX_GUST,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN_FLAG,MIN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,STATION_NAME
-123.11527777777778,49.31478333333333,,,22,,,0,,,,2018,0,1105669.2018.7.22,,0,,2018-07-22 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,28,,,0,,,,2021,0,1105669.2021.8.28,,0,,2021-08-28 00:00:00,,,,,BC,,,,,,,,0,,8,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,6,,,0.6,,,,2013,0,1105669.2013.3.6,,0,,2013-03-06 00:00:00,,,,,BC,,,,,,,,0.6,,3,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,19,,,3.6,,,,2014,0,1105669.2014.7.19,,0,,2014-07-19 00:00:00,,,,,BC,,,,,,,,3.6,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,18,,,0.5,,,,2013,0,1105669.2013.12.18,,0,,2013-12-18 00:00:00,,,,,BC,,,,,,,,0.5,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,21,,,19.2,,,,2013,0,1105669.2013.2.21,,0,,2013-02-21 00:00:00,,,,,BC,,,,,,,,19.2,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,28,,,0,,,,2015,0,1105669.2015.9.28,,0,,2015-09-28 00:00:00,,,,,BC,,,,,,,,0,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,14,,,8,,,,2020,0,1105669.2020.1.14,,0,,2020-01-14 00:00:00,,,,,BC,,,,,,,,8,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,25,,,22.4,,,,2018,0,1105669.2018.10.25,,0,,2018-10-25 00:00:00,,,,,BC,,,,,,,,22.4,,10,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,21,,,0,,,,2020,0,1105669.2020.9.21,,0,,2020-09-21 00:00:00,,,,,BC,,,,,,,,0,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,T,16,,,0,,,,2013,0,1105669.2013.11.16,,,,2013-11-16 00:00:00,,,,,BC,,,,,T,,,0,,11,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,25,,,0,,,,2020,0,1105669.2020.6.25,,0,,2020-06-25 00:00:00,,,,,BC,,,,,,,,0,,6,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,22,,,0,,,,2018,0,1105669.2018.8.22,,0,,2018-08-22 00:00:00,,,,,BC,,,,,,,,0,,8,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,13,,,2.4,,,,2013,0,1105669.2013.12.13,,0,,2013-12-13 00:00:00,,,,,BC,,,,,,,,2.4,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,17,,,1,,,,2017,0,1105669.2017.2.17,,0,,2017-02-17 00:00:00,,,,,BC,,,,,,,,1,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,15,,,1.4,,,,2023,0,1105669.2023.9.15,,0,,2023-09-15 00:00:00,,,,,BC,,,,,,,,1.4,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,17,,,18.2,,,,2022,0,1105669.2022.3.17,,0,,2022-03-17 00:00:00,,,,,BC,,,,,,,,18.2,,3,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,20,,,10,,,,2016,0,1105669.2016.1.20,,0,,2016-01-20 00:00:00,,,,,BC,,,,,,,,10,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,29,,,8,,,,2018,0,1105669.2018.9.29,,0,,2018-09-29 00:00:00,,,,,BC,,,,,,,,8,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,4,,,0,,,,2021,0,1105669.2021.8.4,,0,,2021-08-04 00:00:00,,,,,BC,,,,,,,,0,,8,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,18,,,0,,,,2020,0,1105669.2020.7.18,,0,,2020-07-18 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,T,2,,,0,,,,2013,0,1105669.2013.1.2,,0,,2013-01-02 00:00:00,,,,,BC,,,,,T,,,0,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,16,,,0,,,,2015,0,1105669.2015.6.16,,0,,2015-06-16 00:00:00,,,,,BC,,,,,,,,0,,6,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,6,,,0.8,,,,2018,0,1105669.2018.11.6,,0,,2018-11-06 00:00:00,,,,,BC,,,,,,,,0.8,,11,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,6,,,0.3,,,,2023,0,1105669.2023.8.6,,0,,2023-08-06 00:00:00,,,,,BC,,,,,,,,0.3,,8,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,3,,,46,,,,2018,0,1105669.2018.11.3,,0,,2018-11-03 00:00:00,,,,,BC,,,,,,,,46,,11,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,23,,,0,,,,2018,0,1105669.2018.5.23,,0,,2018-05-23 00:00:00,,,,,BC,,,,,,,,0,,5,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,11,,,0,,,,2023,0,1105669.2023.6.11,,0,,2023-06-11 00:00:00,,,,,BC,,,,,,,,0,,6,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,8,,,0.8,,,,2021,0,1105669.2021.9.8,,,,2021-09-08 00:00:00,,,,,BC,,,,,,,,0.8,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,T,1,,,0,,,,2019,0,1105669.2019.3.1,,0,,2019-03-01 00:00:00,,,,,BC,,,,,T,,,0,,3,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,6,,,0,,,,2021,0,1105669.2021.4.6,,0,,2021-04-06 00:00:00,,,,,BC,,,,,,,,0,,4,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,20,,,0,,,,2015,0,1105669.2015.2.20,,0,,2015-02-20 00:00:00,,,,,BC,,,,,,,,0,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,10,,,2.1,,,,2023,0,1105669.2023.4.10,,0,,2023-04-10 00:00:00,,,,,BC,,,,,,,,2.1,,4,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,9,,,1.1,,,,2023,0,1105669.2023.2.9,,0,,2023-02-09 00:00:00,,,,,BC,,,,,,,,1.1,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,26,,,16,,,,2016,0,1105669.2016.5.26,,0,,2016-05-26 00:00:00,,,,,BC,,,,,,,,16,,5,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,17,,,0,,,,2017,0,1105669.2017.6.17,,0,,2017-06-17 00:00:00,,,,,BC,,,,,,,,0,,6,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,23,,,10.2,,,,2020,0,1105669.2020.11.23,,0,,2020-11-23 00:00:00,,,,,BC,,,,,,,,10.2,,11,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,11,,,0.6,,,,2023,0,1105669.2023.9.11,,0,,2023-09-11 00:00:00,,,,,BC,,,,,,,,0.6,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,16,,,2,,,,2014,0,1105669.2014.10.16,,0,,2014-10-16 00:00:00,,,,,BC,,,,,,,,2,,10,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,23,,,0,,,,2021,0,1105669.2021.5.23,,0,,2021-05-23 00:00:00,,,,,BC,,,,,,,,0,,5,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,T,17,,,0,,,,2015,0,1105669.2015.7.17,,0,,2015-07-17 00:00:00,,,,,BC,,,,,T,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,25,,,0,,,,2018,0,1105669.2018.7.25,,0,,2018-07-25 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,24,,,14,,,,2021,0,1105669.2021.2.24,,0,,2021-02-24 00:00:00,,,,,BC,,,,,,,,14,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,24,,,0,,,,2016,0,1105669.2016.12.24,,0,,2016-12-24 00:00:00,,,,,BC,,,,,,,,0,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,29,,,19.6,,,,2013,0,1105669.2013.9.29,,0,,2013-09-29 00:00:00,,,,,BC,,,,,,,,19.6,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,1,,,0,,,,2023,0,1105669.2023.10.1,,0,,2023-10-01 00:00:00,,,,,BC,,,,,,,,0,,10,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,7,,,22,,,,2019,0,1105669.2019.7.7,,0,,2019-07-07 00:00:00,,,,,BC,,,,,,,,22,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,27,,,9.2,,,,2014,0,1105669.2014.10.27,,,,2014-10-27 00:00:00,,,,,BC,,,,,,,,9.2,,10,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,T,19,,,0,,,,2019,0,1105669.2019.1.19,,0,,2019-01-19 00:00:00,,,,,BC,,,,,T,,,0,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,27,,,4.8,,,,2018,0,1105669.2018.2.27,,0,,2018-02-27 00:00:00,,,,,BC,,,,,,,,4.8,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,4,,,10,,,,2021,0,1105669.2021.2.4,,0,,2021-02-04 00:00:00,,,,,BC,,,,,,,,10,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,19,,,10,,,,2014,0,1105669.2014.12.19,,0,,2014-12-19 00:00:00,,,,,BC,,,,,,,,10,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,22,,,0,,,,2018,0,1105669.2018.4.22,,0,,2018-04-22 00:00:00,,,,,BC,,,,,,,,0,,4,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,26,,,1,,,,2019,0,1105669.2019.9.26,,0,,2019-09-26 00:00:00,,,,,BC,,,,,,,,1,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,5,,,0,,,,2019,0,1105669.2019.3.5,,0,,2019-03-05 00:00:00,,,,,BC,,,,,,,,0,,3,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,29,,,0,,,,2023,0,1105669.2023.1.29,,0,,2023-01-29 00:00:00,,,,,BC,,,,,,,,0,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,30,,,0,,,,2015,0,1105669.2015.9.30,,0,,2015-09-30 00:00:00,,,,,BC,,,,,,,,0,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,11,,,0,,,,2023,0,1105669.2023.12.11,,0,,2023-12-11 00:00:00,,,,,BC,,,,,,,,0,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,6,,,0,,,,2022,0,1105669.2022.8.6,,0,,2022-08-06 00:00:00,,,,,BC,,,,,,,,0,,8,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,22,,,11,,,,2018,0,1105669.2018.9.22,,0,,2018-09-22 00:00:00,,,,,BC,,,,,,,,11,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,28,,,0.4,,,,2022,0,1105669.2022.6.28,,0,,2022-06-28 00:00:00,,,,,BC,,,,,,,,0.4,,6,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,29,,,0,,,,2021,7,1105669.2021.12.29,,0,,2021-12-29 00:00:00,,,,,BC,,,,,,,,7,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,15,,,20.8,,,,2014,0,1105669.2014.3.15,,0,,2014-03-15 00:00:00,,,,,BC,,,,,,,,20.8,,3,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,16,,,0,,,,2017,0,1105669.2017.7.16,,0,,2017-07-16 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,27,,,18,,,,2021,0,1105669.2021.2.27,,0,,2021-02-27 00:00:00,,,,,BC,,,,,,,,18,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,23,,,0,,,,2020,0,1105669.2020.7.23,,0,,2020-07-23 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,16,,,0,,,,2023,0,1105669.2023.7.16,,0,,2023-07-16 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,27,,,2.4,,,,2013,0,1105669.2013.2.27,,0,,2013-02-27 00:00:00,,,,,BC,,,,,,,,2.4,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,21,,,9.2,,,,2013,0,1105669.2013.5.21,,,,2013-05-21 00:00:00,,,,,BC,,,,,,,,9.2,,5,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,23,,,14.4,,,,2019,0,1105669.2019.9.23,,0,,2019-09-23 00:00:00,,,,,BC,,,,,,,,14.4,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,5,,,0,,,,2019,0,1105669.2019.9.5,,0,,2019-09-05 00:00:00,,,,,BC,,,,,,,,0,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,30,,,0,,,,2016,0,1105669.2016.12.30,,0,,2016-12-30 00:00:00,,,,,BC,,,,,,,,0,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,24,,,0,,,,2020,0,1105669.2020.12.24,,0,,2020-12-24 00:00:00,,,,,BC,,,,,,,,0,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,2,,,18,,,,2017,0,1105669.2017.5.2,,0,,2017-05-02 00:00:00,,,,,BC,,,,,,,,18,,5,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,13,,,0,,,,2022,0,1105669.2022.8.13,,0,,2022-08-13 00:00:00,,,,,BC,,,,,,,,0,,8,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,27,,,3.9,,,,2014,0,1105669.2014.3.27,,0,,2014-03-27 00:00:00,,,,,BC,,,,,,,,3.9,,3,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,31,,,0,,,,2021,0,1105669.2021.12.31,,0,,2021-12-31 00:00:00,,,,,BC,,,,,,,,0,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,21,,,0,,,,2018,0,1105669.2018.6.21,,0,,2018-06-21 00:00:00,,,,,BC,,,,,,,,0,,6,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,15,,,16.2,,,,2018,0,1105669.2018.9.15,,0,,2018-09-15 00:00:00,,,,,BC,,,,,,,,16.2,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,24,,,21.4,,,,2023,0,1105669.2023.7.24,,0,,2023-07-24 00:00:00,,,,,BC,,,,,,,,21.4,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,26,,,8,,,,2020,0,1105669.2020.3.26,,0,,2020-03-26 00:00:00,,,,,BC,,,,,,,,8,,3,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,24,,,0,,,,2017,0,1105669.2017.2.24,,0,,2017-02-24 00:00:00,,,,,BC,,,,,,,,0,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,28,,,0,,,,2020,0,1105669.2020.9.28,,0,,2020-09-28 00:00:00,,,,,BC,,,,,,,,0,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,13,,,22,,,,2016,0,1105669.2016.2.13,,0,,2016-02-13 00:00:00,,,,,BC,,,,,,,,22,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,28,,,17.8,,,,2013,0,1105669.2013.5.28,,0,,2013-05-28 00:00:00,,,,,BC,,,,,,,,17.8,,5,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,5,,,0,,,,2018,0,1105669.2018.6.5,,0,,2018-06-05 00:00:00,,,,,BC,,,,,,,,0,,6,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,19,,,3.2,,,,2013,0,1105669.2013.6.19,,0,,2013-06-19 00:00:00,,,,,BC,,,,,,,,3.2,,6,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,3,,,4.1,,,,2013,0,1105669.2013.2.3,,0,,2013-02-03 00:00:00,,,,,BC,,,,,,,,4.1,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,24,,,0,,,,2020,0,1105669.2020.7.24,,0,,2020-07-24 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,14,,,0,,,,2022,0,1105669.2022.1.14,,0,,2022-01-14 00:00:00,,,,,BC,,,,,,,,0,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,30,,,0.6,,,,2020,0,1105669.2020.3.30,,0,,2020-03-30 00:00:00,,,,,BC,,,,,,,,0.6,,3,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,21,,,39,,,,2019,0,1105669.2019.10.21,,0,,2019-10-21 00:00:00,,,,,BC,,,,,,,,39,,10,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,7,,,11.8,,,,2014,0,1105669.2014.1.7,,,,2014-01-07 00:00:00,,,,,BC,,,,,,,,11.8,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,12,,,0,,,,2018,0,1105669.2018.10.12,,0,,2018-10-12 00:00:00,,,,,BC,,,,,,,,0,,10,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,1,,,0,,,,2017,0,1105669.2017.1.1,,0,,2017-01-01 00:00:00,,,,,BC,,,,,,,,0,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,20,,,0,,,,2017,0,1105669.2017.8.20,,0,,2017-08-20 00:00:00,,,,,BC,,,,,,,,0,,8,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,4,,,0,,,,2023,0,1105669.2023.7.4,,0,,2023-07-04 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,5,,,13.3,,,,2015,0,1105669.2015.1.5,,0,,2015-01-05 00:00:00,,,,,BC,,,,,,,,13.3,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,11,,,5.6,,,,2014,0,1105669.2014.10.11,,0,,2014-10-11 00:00:00,,,,,BC,,,,,,,,5.6,,10,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,22,,,6,,,,2023,0,1105669.2023.11.22,,0,,2023-11-22 00:00:00,,,,,BC,,,,,,,,6,,11,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,31,,,0,,,,2016,0,1105669.2016.7.31,,0,,2016-07-31 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,18,,,0.2,,,,2013,0,1105669.2013.10.18,,0,,2013-10-18 00:00:00,,,,,BC,,,,,,,,0.2,,10,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,8,,,0,,,,2022,0,1105669.2022.7.8,,0,,2022-07-08 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,10,,,10,,,,2016,0,1105669.2016.6.10,,0,,2016-06-10 00:00:00,,,,,BC,,,,,,,,10,,6,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,1,,,0,,,,2020,0,1105669.2020.11.1,,0,,2020-11-01 00:00:00,,,,,BC,,,,,,,,0,,11,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,26,,,23.3,,,,2023,0,1105669.2023.2.26,,6,,2023-02-26 00:00:00,,,,,BC,,,,,,,,23.3,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,29,,,19.3,,,,2014,0,1105669.2014.9.29,,0,,2014-09-29 00:00:00,,,,,BC,,,,,,,,19.3,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,31,,,1.4,,,,2013,0,1105669.2013.12.31,,,,2013-12-31 00:00:00,,,,,BC,,,,,,,,1.4,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,13,,,0,,,,2015,0,1105669.2015.9.13,,0,,2015-09-13 00:00:00,,,,,BC,,,,,,,,0,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,13,,,68,,,,2017,0,1105669.2017.11.13,,0,,2017-11-13 00:00:00,,,,,BC,,,,,,,,68,,11,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,14,,,39.5,,,,2022,0,1105669.2022.3.14,,0,,2022-03-14 00:00:00,,,,,BC,,,,,,,,39.5,,3,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,2,,,0,,,,2018,0,1105669.2018.7.2,,0,,2018-07-02 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,13,,,0,,,,2016,0,1105669.2016.8.13,,0,,2016-08-13 00:00:00,,,,,BC,,,,,,,,0,,8,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,16,,,21,,,,2023,0,1105669.2023.1.16,,0,,2023-01-16 00:00:00,,,,,BC,,,,,,,,21,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,23,,,18,,,,2015,0,1105669.2015.12.23,,0,,2015-12-23 00:00:00,,,,,BC,,,,,,,,18,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,12,,,,,,,2020,,1105669.2020.4.12,,0,,2020-04-12 00:00:00,,,,,BC,,,,,,,,,,4,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,11,,,0,,,,2020,0,1105669.2020.9.11,,0,,2020-09-11 00:00:00,,,,,BC,,,,,,,,0,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,5,,,0,,,,2023,0,1105669.2023.9.5,,0,,2023-09-05 00:00:00,,,,,BC,,,,,,,,0,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,15,,,25,,,,2023,0,1105669.2023.1.15,,0,,2023-01-15 00:00:00,,,,,BC,,,,,,,,25,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,23,,,4.3,,,,2014,0,1105669.2014.11.23,,0,,2014-11-23 00:00:00,,,,,BC,,,,,,,,4.3,,11,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,6,,,0,,,,2016,0,1105669.2016.12.6,,0,,2016-12-06 00:00:00,,,,,BC,,,,,,,,0,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,22,,,0,,,,2013,0,1105669.2013.6.22,,0,,2013-06-22 00:00:00,,,,,BC,,,,,,,,0,,6,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,5,,,6.5,,,,2022,0,1105669.2022.6.5,,0,,2022-06-05 00:00:00,,,,,BC,,,,,,,,6.5,,6,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,12,,,0.4,,,,2013,0,1105669.2013.2.12,,,,2013-02-12 00:00:00,,,,,BC,,,,,,,,0.4,,2,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,12,,,28,,,,2018,0,1105669.2018.12.12,,0,,2018-12-12 00:00:00,,,,,BC,,,,,,,,28,,12,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,5,,,0,,,,2014,0,1105669.2014.10.5,,0,,2014-10-05 00:00:00,,,,,BC,,,,,,,,0,,10,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,28,,,51.4,,,,2018,0,1105669.2018.1.28,,0,,2018-01-28 00:00:00,,,,,BC,,,,,,,,51.4,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,12,,,21.6,,,,2016,0,1105669.2016.1.12,,0,,2016-01-12 00:00:00,,,,,BC,,,,,,,,21.6,,1,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,1,,,0,,,,2017,0,1105669.2017.7.1,,0,,2017-07-01 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,10,,,0,,,,2015,0,1105669.2015.9.10,,0,,2015-09-10 00:00:00,,,,,BC,,,,,,,,0,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,25,,,0.8,,,,2017,0,1105669.2017.9.25,,0,,2017-09-25 00:00:00,,,,,BC,,,,,,,,0.8,,9,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,16,,,0,,,,2018,0,1105669.2018.11.16,,0,,2018-11-16 00:00:00,,,,,BC,,,,,,,,0,,11,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,,30,,,0,,,,2019,0,1105669.2019.7.30,,0,,2019-07-30 00:00:00,,,,,BC,,,,,,,,0,,7,1105669,,N VANCOUVER WHARVES
-123.11527777777778,49.31478333333333,,T,19,,,0,,,,2015,0,1105669.2015.11.19,,0,,2015-11-19 00:00:00,,,,,BC,,,,,T,,,0,,11,1105669,,N VANCOUVER WHARVES
