x,y,STATION_NAME,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,COOLING_DEGREE_DAYS,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,ID,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,LOCAL_DATE,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,DIRECTION_MAX_GUST
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,M,,,12,8,M,,,M,BC,,,M,2023,,,,1064728,1064728.2023.12.8,M,,M,M,,,,,2023-12-08 00:00:00,,M,M,,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,M,,,12,9,M,,,M,BC,,,M,2023,,,,1064728,1064728.2023.12.9,M,,M,M,,,,,2023-12-09 00:00:00,,M,M,,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,M,,,12,10,M,,,M,BC,,,M,2023,,,,1064728,1064728.2023.12.10,M,,M,M,,,,,2023-12-10 00:00:00,,M,M,,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,43,0,12,11,,,,,BC,,70,,2023,89,13.8,3.1,1064728,1064728.2023.12.11,,,,,,,,,2023-12-11 00:00:00,4.2,,,5.3,10
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,107,0,12,12,,,,,BC,,57,,2023,93,10.9,4.3,1064728,1064728.2023.12.12,,,,,,,,,2023-12-12 00:00:00,7.1,,,10,16
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,86,0,12,13,,,,,BC,,64,,2023,96,13.1,2.2,1064728,1064728.2023.12.13,,,,,,,,,2023-12-13 00:00:00,4.9,,,7.7,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,74,0,12,14,,,,,BC,,59,,2023,77,10.8,6.4,1064728,1064728.2023.12.14,,,,,,,,,2023-12-14 00:00:00,7.2,,,8,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,M,,,12,15,M,,,M,BC,,,M,2023,,,,1064728,1064728.2023.12.15,M,,M,M,,,,,2023-12-15 00:00:00,,M,M,,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,58,0,2,19,,,,,BC,,81,,2023,98,13.2,3.6,1064728,1064728.2023.2.19,,,,,,,,,2023-02-19 00:00:00,4.8,,,6,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,77,0,2,20,,,,,BC,,88,,2023,98,13.5,2.4,1064728,1064728.2023.2.20,,,,,,,,,2023-02-20 00:00:00,4.5,,,6.7,33
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,M,,,2,21,M,,,M,BC,,,M,2023,,,,1064728,1064728.2023.2.21,M,,M,M,,,,,2023-02-21 00:00:00,,M,M,,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,M,,,2,22,M,,,M,BC,,,M,2023,,,,1064728,1064728.2023.2.22,M,,M,M,,,,,2023-02-22 00:00:00,,M,M,,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,52,0,2,23,,,,,BC,,28,,2023,39,23.3,-7.2,1064728,1064728.2023.2.23,,,,,,,,,2023-02-23 00:00:00,-5.3,,,-3.4,1
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,68,0,2,24,,,,,BC,,33,,2023,94,22.3,-6.4,1064728,1064728.2023.2.24,,,,,,,,,2023-02-24 00:00:00,-4.3,,,-2.3,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,75,0,2,25,,,,,BC,,89,,2023,99,18.6,-3.1,1064728,1064728.2023.2.25,,,,,,,,,2023-02-25 00:00:00,-0.6,,,1.8,12
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,39,0,2,26,,,,,BC,,68,,2023,94,16.3,0.2,1064728,1064728.2023.2.26,,,,,,,,,2023-02-26 00:00:00,1.7,,,3.2,18
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,M,,,2,27,M,,,M,BC,,,M,2023,,,,1064728,1064728.2023.2.27,M,,M,M,,,,,2023-02-27 00:00:00,,M,M,,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,46,0,2,28,,,,,BC,,62,,2023,100,17.4,-1.2,1064728,1064728.2023.2.28,,,,,,,,,2023-02-28 00:00:00,0.6,,,2.3,33
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,80,0,5,30,,,,,BC,,69,,2023,92,9.2,6.4,1064728,1064728.2023.5.30,,,,,,,,,2023-05-30 00:00:00,8.8,,,11.3,20
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,45,0,5,31,,,,,BC,,72,,2023,91,8.8,7,1064728,1064728.2023.5.31,,,,,,,,,2023-05-31 00:00:00,9.2,,,11.4,16
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,49,0,6,1,,,,,BC,,67,,2023,91,7.6,8.9,1064728,1064728.2023.6.1,,,,,,,,,2023-06-01 00:00:00,10.4,,,11.8,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,54,0,6,2,,,,,BC,,72,,2023,94,7.2,9.1,1064728,1064728.2023.6.2,,,,,,,,,2023-06-02 00:00:00,10.8,,,12.5,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,32,0,6,3,,,,,BC,,67,,2023,94,6.6,9.2,1064728,1064728.2023.6.3,,,,,,,,,2023-06-03 00:00:00,11.4,,,13.5,15
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,41,0,6,4,,,,,BC,,74,,2023,94,8,8.3,1064728,1064728.2023.6.4,,,,,,,,,2023-06-04 00:00:00,10,,,11.8,36
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,5,,,,,BC,,66,,2023,95,8,8.7,1064728,1064728.2023.6.5,,,,,,,,,2023-06-05 00:00:00,10,,,11.4,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,6,,,,,BC,,79,,2023,92,7.1,9.2,1064728,1064728.2023.6.6,,,,,,,,,2023-06-06 00:00:00,10.9,,,12.7,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,7,,,,,BC,,65,,2023,95,4.2,10.2,1064728,1064728.2023.6.7,,,,,,,,,2023-06-07 00:00:00,13.8,,,17.3,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,8,,,,,BC,,40,,2023,95,3.5,11.3,1064728,1064728.2023.6.8,,,,,,,,,2023-06-08 00:00:00,14.5,,,17.6,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,33,0,9,7,,,,,BC,,83,,2023,97,4.8,12.1,1064728,1064728.2023.9.7,,,,,,,,,2023-09-07 00:00:00,13.2,,,14.3,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,35,0,9,8,,,,,BC,,57,,2023,95,3.2,12.4,1064728,1064728.2023.9.8,,,,,,,,,2023-09-08 00:00:00,14.8,,,17.2,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,9,9,,,,,BC,,62,,2023,91,3.4,11.8,1064728,1064728.2023.9.9,,,,,,,,,2023-09-09 00:00:00,14.6,,,17.4,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,75,0,9,10,,,,,BC,,57,,2023,96,2.8,12.2,1064728,1064728.2023.9.10,,,,,,,,,2023-09-10 00:00:00,15.2,,,18.3,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,83,0,9,11,,,,,BC,,69,,2023,92,4.4,12.3,1064728,1064728.2023.9.11,,,,,,,,,2023-09-11 00:00:00,13.6,,,14.9,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,43,0,9,12,,,,,BC,,83,,2023,100,4.7,11.7,1064728,1064728.2023.9.12,,,,,,,,,2023-09-12 00:00:00,13.3,,,15,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,9,13,,,,,BC,,68,,2023,98,5,11,1064728,1064728.2023.9.13,,,,,,,,,2023-09-13 00:00:00,13,,,15,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,52,0,9,14,,,,,BC,,63,,2023,89,4.4,11.6,1064728,1064728.2023.9.14,,,,,,,,,2023-09-14 00:00:00,13.6,,,15.6,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,77,0,9,15,,,,,BC,,70,,2023,98,5,10.8,1064728,1064728.2023.9.15,,,,,,,,,2023-09-15 00:00:00,13,,,15.2,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,75,0,9,16,,,,,BC,,68,,2023,92,5.4,11.2,1064728,1064728.2023.9.16,,,,,,,,,2023-09-16 00:00:00,12.6,,,13.9,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,M,,,12,16,M,,,M,BC,,,M,2023,,,,1064728,1064728.2023.12.16,M,,M,M,,,,,2023-12-16 00:00:00,,M,M,,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,M,,,12,18,M,,,M,BC,,,M,2023,,,,1064728,1064728.2023.12.18,M,,M,M,,,,,2023-12-18 00:00:00,,M,M,,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,12,19,,,,,BC,,96,,2023,100,11.9,5.4,1064728,1064728.2023.12.19,,,,,,,,,2023-12-19 00:00:00,6.1,,,6.7,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,63,0,12,20,,,,,BC,,81,,2023,100,11.1,5.6,1064728,1064728.2023.12.20,,,,,,,,,2023-12-20 00:00:00,6.9,,,8.3,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,78,0,12,21,,,,,BC,,81,,2023,100,12.7,2.4,1064728,1064728.2023.12.21,,,,,,,,,2023-12-21 00:00:00,5.3,,,8.2,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,57,0,12,22,,,,,BC,,72,,2023,99,13.9,1.5,1064728,1064728.2023.12.22,,,,,,,,,2023-12-22 00:00:00,4.1,,,6.7,30
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,105,0,12,23,,,,,BC,,70,,2023,85,11.6,4.7,1064728,1064728.2023.12.23,,,,,,,,,2023-12-23 00:00:00,6.4,,,8,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,104,0,12,24,,,,,BC,,73,,2023,87,11.7,4.7,1064728,1064728.2023.12.24,,,,,,,,,2023-12-24 00:00:00,6.3,,,7.9,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,100,0,12,25,,,,,BC,,67,,2023,94,10,6.2,1064728,1064728.2023.12.25,,,,,,,,,2023-12-25 00:00:00,8,,,9.8,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,107,0,3,1,,,,,BC,,72,,2023,99,15.5,-0.8,1064728,1064728.2023.3.1,,,,,,,,,2023-03-01 00:00:00,2.5,,,5.9,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,63,0,3,2,,,,,BC,,71,,2023,95,15.5,-0.1,1064728,1064728.2023.3.2,,,,,,,,,2023-03-02 00:00:00,2.5,,,5.1,26
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,M,,,3,3,M,,,M,BC,,,M,2023,,,,1064728,1064728.2023.3.3,M,,M,M,,,,,2023-03-03 00:00:00,,M,M,,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,49,0,3,4,,,,,BC,,40,,2023,90,13.3,2,1064728,1064728.2023.3.4,,,,,,,,,2023-03-04 00:00:00,4.7,,,7.3,12
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,33,0,3,5,,,,,BC,,36,,2023,59,14.7,0.9,1064728,1064728.2023.3.5,,,,,,,,,2023-03-05 00:00:00,3.3,,,5.7,35
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,3,6,,,,,BC,,40,,2023,50,17.8,-1.8,1064728,1064728.2023.3.6,,,,,,,,,2023-03-06 00:00:00,0.2,,,2.1,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,44,0,3,7,,,,,BC,,50,,2023,67,18.6,-1.6,1064728,1064728.2023.3.7,,,,,,,,,2023-03-07 00:00:00,-0.6,,,0.4,32
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,37,0,3,8,,,,,BC,,46,,2023,70,15.1,-0.8,1064728,1064728.2023.3.8,,,,,,,,,2023-03-08 00:00:00,2.9,,,6.6,35
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,35,0,3,9,,,,,BC,,47,,2023,72,14.2,1.9,1064728,1064728.2023.3.9,,,,,,,,,2023-03-09 00:00:00,3.8,,,5.7,33
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,36,0,3,10,,,,,BC,,42,,2023,79,13.1,1.2,1064728,1064728.2023.3.10,,,,,,,,,2023-03-10 00:00:00,4.9,,,8.6,9
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,38,0,6,9,,,,,BC,,59,,2023,99,4.9,10.2,1064728,1064728.2023.6.9,,,,,,,,,2023-06-09 00:00:00,13.1,,,16.1,27
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,45,0,6,10,,,,,BC,,81,,2023,99,6.5,10.1,1064728,1064728.2023.6.10,,,,,,,,,2023-06-10 00:00:00,11.5,,,12.9,27
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,39,0,6,11,,,,,BC,,77,,2023,96,6,10.2,1064728,1064728.2023.6.11,,,,,,,,,2023-06-11 00:00:00,12,,,13.7,27
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,41,0,6,12,,,,,BC,,78,,2023,96,5.5,11.4,1064728,1064728.2023.6.12,,,,,,,,,2023-06-12 00:00:00,12.5,,,13.7,27
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,62,0,6,13,,,,,BC,,56,,2023,92,5.6,11.1,1064728,1064728.2023.6.13,,,,,,,,,2023-06-13 00:00:00,12.4,,,13.8,27
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,M,,,6,14,M,,,M,BC,,,M,2023,,,,1064728,1064728.2023.6.14,M,,M,M,,,,,2023-06-14 00:00:00,,M,M,,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,90,0,6,15,,,,,BC,,62,,2023,93,6.5,9.9,1064728,1064728.2023.6.15,,,,,,,,,2023-06-15 00:00:00,11.5,,,13,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,52,0,6,16,,,,,BC,,81,,2023,94,7,9.9,1064728,1064728.2023.6.16,,,,,,,,,2023-06-16 00:00:00,11,,,12,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,39,0,6,17,,,,,BC,,77,,2023,93,8.7,7.7,1064728,1064728.2023.6.17,,,,,,,,,2023-06-17 00:00:00,9.3,,,11,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,18,,,,,BC,,71,,2023,95,7,8.2,1064728,1064728.2023.6.18,,,,,,,,,2023-06-18 00:00:00,11,,,13.8,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,75,0,9,17,,,,,BC,,74,,2023,96,5.5,11,1064728,1064728.2023.9.17,,,,,,,,,2023-09-17 00:00:00,12.5,,,14,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,60,0,9,18,,,,,BC,,77,,2023,96,6.5,9.9,1064728,1064728.2023.9.18,,,,,,,,,2023-09-18 00:00:00,11.5,,,13.1,15
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,71,0,9,19,,,,,BC,,88,,2023,99,6.4,9.3,1064728,1064728.2023.9.19,,,,,,,,,2023-09-19 00:00:00,11.6,,,13.9,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,9,20,,,,,BC,,96,,2023,100,8,9,1064728,1064728.2023.9.20,,,,,,,,,2023-09-20 00:00:00,10,,,11.1,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,57,0,9,21,,,,,BC,,78,,2023,98,5.4,10.7,1064728,1064728.2023.9.21,,,,,,,,,2023-09-21 00:00:00,12.6,,,14.5,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,54,0,9,22,,,,,BC,,84,,2023,98,5.5,9.7,1064728,1064728.2023.9.22,,,,,,,,,2023-09-22 00:00:00,12.5,,,15.2,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,49,0,9,23,,,,,BC,,78,,2023,91,7.6,9.7,1064728,1064728.2023.9.23,,,,,,,,,2023-09-23 00:00:00,10.4,,,11.1,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,53,0,9,24,,,,,BC,,65,,2023,91,5,10.5,1064728,1064728.2023.9.24,,,,,,,,,2023-09-24 00:00:00,13,,,15.6,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,60,0,9,25,,,,,BC,,52,,2023,87,3.5,12.2,1064728,1064728.2023.9.25,,,,,,,,,2023-09-25 00:00:00,14.5,,,16.9,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,66,0,9,26,,,,,BC,,61,,2023,92,4.3,11.3,1064728,1064728.2023.9.26,,,,,,,,,2023-09-26 00:00:00,13.7,,,16.1,11
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,55,0,12,26,,,,,BC,,70,,2023,95,11.8,3.9,1064728,1064728.2023.12.26,,,,,,,,,2023-12-26 00:00:00,6.2,,,8.4,12
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,56,0,12,27,,,,,BC,,61,,2023,92,10.5,3.8,1064728,1064728.2023.12.27,,,,,,,,,2023-12-27 00:00:00,7.5,,,11.1,12
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,71,0,12,28,,,,,BC,,60,,2023,94,8.9,6.7,1064728,1064728.2023.12.28,,,,,,,,,2023-12-28 00:00:00,9.1,,,11.4,11
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,50,0,12,29,,,,,BC,,71,,2023,97,8.3,7.4,1064728,1064728.2023.12.29,,,,,,,,,2023-12-29 00:00:00,9.7,,,12,12
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,54,0,12,30,,,,,BC,,67,,2023,99,9.8,5.5,1064728,1064728.2023.12.30,,,,,,,,,2023-12-30 00:00:00,8.2,,,10.9,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,53,0,12,31,,,,,BC,,58,,2023,92,12.2,4.6,1064728,1064728.2023.12.31,,,,,,,,,2023-12-31 00:00:00,5.8,,,7,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,47,0,3,11,,,,,BC,,36,,2023,49,13.5,3.1,1064728,1064728.2023.3.11,,,,,,,,,2023-03-11 00:00:00,4.5,,,5.9,10
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,48,0,3,12,,,,,BC,,50,,2023,99,16.5,-0.7,1064728,1064728.2023.3.12,,,,,,,,,2023-03-12 00:00:00,1.5,,,3.7,11
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,31,0,3,13,,,,,BC,,66,,2023,87,16.2,0.6,1064728,1064728.2023.3.13,,,,,,,,,2023-03-13 00:00:00,1.8,,,3,12
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,69,0,3,14,,,,,BC,,57,,2023,96,15.1,0,1064728,1064728.2023.3.14,,,,,,,,,2023-03-14 00:00:00,2.9,,,5.8,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,59,0,3,15,,,,,BC,,73,,2023,98,14.9,0.5,1064728,1064728.2023.3.15,,,,,,,,,2023-03-15 00:00:00,3.1,,,5.7,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,66,0,3,16,,,,,BC,,68,,2023,86,12.3,4.3,1064728,1064728.2023.3.16,,,,,,,,,2023-03-16 00:00:00,5.7,,,7,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,42,0,3,17,,,,,BC,,53,,2023,85,11.9,3.2,1064728,1064728.2023.3.17,,,,,,,,,2023-03-17 00:00:00,6.1,,,9.1,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,45,0,3,18,,,,,BC,,47,,2023,75,9.6,6.2,1064728,1064728.2023.3.18,,,,,,,,,2023-03-18 00:00:00,8.4,,,10.7,12
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,43,0,3,19,,,,,BC,,63,,2023,98,11.2,5.2,1064728,1064728.2023.3.19,,,,,,,,,2023-03-19 00:00:00,6.8,,,8.4,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,3,20,,,,,BC,,71,,2023,98,10.4,5,1064728,1064728.2023.3.20,,,,,,,,,2023-03-20 00:00:00,7.6,,,10.2,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,46,0,6,19,,,,,BC,,73,,2023,95,5.6,10,1064728,1064728.2023.6.19,,,,,,,,,2023-06-19 00:00:00,12.4,,,14.8,27
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,20,,,,,BC,,88,,2023,99,7.5,9.3,1064728,1064728.2023.6.20,,,,,,,,,2023-06-20 00:00:00,10.5,,,11.6,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,21,,,,,BC,,68,,2023,97,5.8,10,1064728,1064728.2023.6.21,,,,,,,,,2023-06-21 00:00:00,12.2,,,14.4,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,22,,,,,BC,,74,,2023,99,5.2,10.5,1064728,1064728.2023.6.22,,,,,,,,,2023-06-22 00:00:00,12.8,,,15.1,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,23,,,,,BC,,81,,2023,99,5.2,10.6,1064728,1064728.2023.6.23,,,,,,,,,2023-06-23 00:00:00,12.8,,,14.9,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,24,,,,,BC,,82,,2023,98,4.8,11.6,1064728,1064728.2023.6.24,,,,,,,,,2023-06-24 00:00:00,13.2,,,14.8,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,33,0,6,25,,,,,BC,,79,,2023,99,4.1,11.6,1064728,1064728.2023.6.25,,,,,,,,,2023-06-25 00:00:00,13.9,,,16.2,27
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,26,,,,,BC,,71,,2023,92,1.8,14,1064728,1064728.2023.6.26,,,,,,,,,2023-06-26 00:00:00,16.2,,,18.4,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,6,27,,,,,BC,,67,,2023,96,0.7,14.6,1064728,1064728.2023.6.27,,,,,,,,,2023-06-27 00:00:00,17.3,,,20,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,45,0,6,28,,,,,BC,,75,,2023,95,2,14.5,1064728,1064728.2023.6.28,,,,,,,,,2023-06-28 00:00:00,16,,,17.5,15
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,59,0,9,27,,,,,BC,,88,,2023,97,6.1,10.2,1064728,1064728.2023.9.27,,,,,,,,,2023-09-27 00:00:00,11.9,,,13.7,15
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,9,28,,,,,BC,,73,,2023,96,6.7,9.9,1064728,1064728.2023.9.28,,,,,,,,,2023-09-28 00:00:00,11.3,,,12.8,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,31,0,9,29,,,,,BC,,76,,2023,96,7.5,8.4,1064728,1064728.2023.9.29,,,,,,,,,2023-09-29 00:00:00,10.5,,,12.7,28
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,9,30,,,,,BC,,76,,2023,91,7.8,9,1064728,1064728.2023.9.30,,,,,,,,,2023-09-30 00:00:00,10.2,,,11.4,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,66,0,10,1,,,,,BC,,67,,2023,97,7.5,9.1,1064728,1064728.2023.10.1,,,,,,,,,2023-10-01 00:00:00,10.5,,,11.9,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,10,2,,,,,BC,,86,,2023,99,6.2,10.9,1064728,1064728.2023.10.2,,,,,,,,,2023-10-02 00:00:00,11.8,,,12.7,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,62,0,10,3,,,,,BC,,88,,2023,97,6.6,10.2,1064728,1064728.2023.10.3,,,,,,,,,2023-10-03 00:00:00,11.4,,,12.6,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,10,4,,,,,BC,,80,,2023,100,7.6,9.3,1064728,1064728.2023.10.4,,,,,,,,,2023-10-04 00:00:00,10.4,,,11.5,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,37,0,10,5,,,,,BC,,86,,2023,100,5.6,10,1064728,1064728.2023.10.5,,,,,,,,,2023-10-05 00:00:00,12.4,,,14.8,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,38,0,10,6,,,,,BC,,84,,2023,98,5,11.3,1064728,1064728.2023.10.6,,,,,,,,,2023-10-06 00:00:00,13,,,14.8,14
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,3,21,,,,,BC,,80,,2023,97,12.4,4.4,1064728,1064728.2023.3.21,,,,,,,,,2023-03-21 00:00:00,5.6,,,6.8,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,39,0,3,22,,,,,BC,,65,,2023,84,12.7,3.3,1064728,1064728.2023.3.22,,,,,,,,,2023-03-22 00:00:00,5.3,,,7.3,16
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,47,0,3,23,,,,,BC,,68,,2023,92,12.9,4.1,1064728,1064728.2023.3.23,,,,,,,,,2023-03-23 00:00:00,5.1,,,6.1,13
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,41,0,3,24,,,,,BC,,60,,2023,88,12.7,4,1064728,1064728.2023.3.24,,,,,,,,,2023-03-24 00:00:00,5.3,,,6.7,28
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,35,0,3,25,,,,,BC,,65,,2023,82,12.3,3.9,1064728,1064728.2023.3.25,,,,,,,,,2023-03-25 00:00:00,5.7,,,7.5,28
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,,0,3,26,,,,,BC,,54,,2023,86,12.2,3.3,1064728,1064728.2023.3.26,,,,,,,,,2023-03-26 00:00:00,5.8,,,8.4,
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,41,0,3,27,,,,,BC,,44,,2023,84,11.2,3.7,1064728,1064728.2023.3.27,,,,,,,,,2023-03-27 00:00:00,6.8,,,9.8,33
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,38,0,3,28,,,,,BC,,45,,2023,76,10.9,4,1064728,1064728.2023.3.28,,,,,,,,,2023-03-28 00:00:00,7.1,,,10.2,27
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,36,0,3,29,,,,,BC,,61,,2023,91,11.9,4.3,1064728,1064728.2023.3.29,,,,,,,,,2023-03-29 00:00:00,6.1,,,8,27
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,49,0,3,30,,,,,BC,,71,,2023,94,13.2,3.9,1064728,1064728.2023.3.30,,,,,,,,,2023-03-30 00:00:00,4.8,,,5.7,15
-130.609,54.29592,LUCY ISLAND LIGHTSTATION,,34,0,6,29,,,,,BC,,77,,2023,95,4.8,10.8,1064728,1064728.2023.6.29,,,,,,,,,2023-06-29 00:00:00,13.2,,,15.6,17
